,Dep_Airport,Dep_City,Dest_Airport,Dest_City,utc_departure,utc_arrival,return_utc_departure,return_utc_arrival,nights_in_dest,fare_category,price_PLN,airline_id,distance_km
1354,WRO,Wrocław,LTN,London,2024-04-22 17:35:00,2024-04-22 19:50:00,2024-04-25 20:35:00,2024-04-25 22:40:00,3,M,408,W6,1196.24
1355,WRO,Wrocław,LTN,London,2024-04-22 17:35:00,2024-04-22 19:50:00,2024-04-28 20:35:00,2024-04-28 22:40:00,6,M,436,W6,1196.24
1356,WRO,Wrocław,LTN,London,2024-04-22 17:35:00,2024-04-22 19:50:00,2024-05-01 20:35:00,2024-05-01 22:40:00,9,M,436,W6,1196.24
1357,WRO,Wrocław,LTN,London,2024-04-23 17:35:00,2024-04-23 19:55:00,2024-04-24 20:35:00,2024-04-24 22:40:00,1,M,225,W6,1196.24
1358,WRO,Wrocław,LTN,London,2024-04-23 17:35:00,2024-04-23 19:55:00,2024-04-29 20:35:00,2024-04-29 22:40:00,6,M,249,W6,1196.24
1359,WRO,Wrocław,LTN,London,2024-04-23 17:35:00,2024-04-23 19:55:00,2024-04-26 14:55:00,2024-04-26 17:00:00,3,M,295,W6,1196.24
1360,WRO,Wrocław,LTN,London,2024-04-23 17:35:00,2024-04-23 19:55:00,2024-04-26 20:35:00,2024-04-26 22:40:00,3,M,319,W6,1196.24
1361,WRO,Wrocław,LTN,London,2024-04-23 17:35:00,2024-04-23 19:55:00,2024-04-27 20:35:00,2024-04-27 22:40:00,4,M,319,W6,1196.24
1362,WRO,Wrocław,LTN,London,2024-04-23 17:35:00,2024-04-23 19:55:00,2024-04-29 14:55:00,2024-04-29 17:00:00,6,M,319,W6,1196.24
1363,WRO,Wrocław,LTN,London,2024-04-23 17:35:00,2024-04-23 19:55:00,2024-04-30 20:35:00,2024-04-30 22:40:00,7,M,339,W6,1196.24
1364,WRO,Wrocław,LTN,London,2024-04-23 17:35:00,2024-04-23 19:55:00,2024-04-25 20:35:00,2024-04-25 22:40:00,2,M,339,W6,1196.24
1365,WRO,Wrocław,LTN,London,2024-04-23 17:35:00,2024-04-23 19:55:00,2024-04-28 20:35:00,2024-04-28 22:40:00,5,M,366,W6,1196.24
1366,WRO,Wrocław,LTN,London,2024-04-23 17:35:00,2024-04-23 19:55:00,2024-05-01 20:35:00,2024-05-01 22:40:00,8,M,366,W6,1196.24
1367,WRO,Wrocław,LTN,London,2024-04-23 17:35:00,2024-04-23 19:55:00,2024-05-07 20:35:00,2024-05-07 22:40:00,14,M,428,W6,1196.24
1368,WRO,Wrocław,LTN,London,2024-04-24 17:35:00,2024-04-24 19:55:00,2024-04-29 20:35:00,2024-04-29 22:40:00,5,M,229,W6,1196.24
1369,WRO,Wrocław,LTN,London,2024-04-24 17:35:00,2024-04-24 19:55:00,2024-04-26 14:55:00,2024-04-26 17:00:00,2,M,275,W6,1196.24
1370,WRO,Wrocław,LTN,London,2024-04-24 17:35:00,2024-04-24 19:55:00,2024-04-29 14:55:00,2024-04-29 17:00:00,5,M,299,W6,1196.24
1371,WRO,Wrocław,LTN,London,2024-04-24 17:35:00,2024-04-24 19:55:00,2024-04-26 20:35:00,2024-04-26 22:40:00,2,M,299,W6,1196.24
1372,WRO,Wrocław,LTN,London,2024-04-24 17:35:00,2024-04-24 19:55:00,2024-04-27 20:35:00,2024-04-27 22:40:00,3,M,299,W6,1196.24
1373,WRO,Wrocław,LTN,London,2024-04-24 17:35:00,2024-04-24 19:55:00,2024-04-30 20:35:00,2024-04-30 22:40:00,6,M,318,W6,1196.24
1374,WRO,Wrocław,LTN,London,2024-04-24 17:35:00,2024-04-24 19:55:00,2024-04-25 20:35:00,2024-04-25 22:40:00,1,M,318,W6,1196.24
1375,WRO,Wrocław,LTN,London,2024-04-24 17:35:00,2024-04-24 19:55:00,2024-04-28 20:35:00,2024-04-28 22:40:00,4,M,346,W6,1196.24
1376,WRO,Wrocław,LTN,London,2024-04-24 17:35:00,2024-04-24 19:55:00,2024-05-01 20:35:00,2024-05-01 22:40:00,7,M,346,W6,1196.24
1377,WRO,Wrocław,LTN,London,2024-04-24 17:35:00,2024-04-24 19:55:00,2024-05-08 20:35:00,2024-05-08 22:40:00,14,M,389,W6,1196.24
1378,WRO,Wrocław,LTN,London,2024-04-24 17:35:00,2024-04-24 19:55:00,2024-05-07 20:35:00,2024-05-07 22:40:00,13,M,408,W6,1196.24
1379,WRO,Wrocław,LTN,London,2024-04-24 17:35:00,2024-04-24 19:55:00,2024-05-06 20:35:00,2024-05-06 22:40:00,12,M,436,W6,1196.24
1380,WRO,Wrocław,LTN,London,2024-04-25 17:35:00,2024-04-25 19:55:00,2024-04-29 20:35:00,2024-04-29 22:40:00,4,M,249,W6,1196.24
1381,WRO,Wrocław,LTN,London,2024-04-25 17:35:00,2024-04-25 19:55:00,2024-04-26 14:55:00,2024-04-26 17:00:00,1,M,295,W6,1196.24
1382,WRO,Wrocław,LTN,London,2024-04-25 17:35:00,2024-04-25 19:55:00,2024-04-27 20:35:00,2024-04-27 22:40:00,2,M,319,W6,1196.24
1383,WRO,Wrocław,LTN,London,2024-04-25 17:35:00,2024-04-25 19:55:00,2024-04-29 14:55:00,2024-04-29 17:00:00,4,M,319,W6,1196.24
1384,WRO,Wrocław,LTN,London,2024-04-25 17:35:00,2024-04-25 19:55:00,2024-04-26 20:35:00,2024-04-26 22:40:00,1,M,319,W6,1196.24
1385,WRO,Wrocław,LTN,London,2024-04-25 17:35:00,2024-04-25 19:55:00,2024-04-30 20:35:00,2024-04-30 22:40:00,5,M,339,W6,1196.24
1386,WRO,Wrocław,LTN,London,2024-04-25 17:35:00,2024-04-25 19:55:00,2024-04-28 20:35:00,2024-04-28 22:40:00,3,M,366,W6,1196.24
1387,WRO,Wrocław,LTN,London,2024-04-25 17:35:00,2024-04-25 19:55:00,2024-05-01 20:35:00,2024-05-01 22:40:00,6,M,366,W6,1196.24
1388,WRO,Wrocław,LTN,London,2024-04-25 17:35:00,2024-04-25 19:55:00,2024-05-09 20:35:00,2024-05-09 22:40:00,14,M,409,W6,1196.24
1389,WRO,Wrocław,LTN,London,2024-04-25 17:35:00,2024-04-25 19:55:00,2024-05-08 20:35:00,2024-05-08 22:40:00,13,M,409,W6,1196.24
1390,WRO,Wrocław,LTN,London,2024-04-25 17:35:00,2024-04-25 19:55:00,2024-05-07 20:35:00,2024-05-07 22:40:00,12,M,428,W6,1196.24
1391,WRO,Wrocław,LTN,London,2024-04-26 11:55:00,2024-04-26 14:15:00,2024-04-29 20:35:00,2024-04-29 22:40:00,3,M,318,W6,1196.24
1392,WRO,Wrocław,LTN,London,2024-04-26 11:55:00,2024-04-26 14:15:00,2024-04-29 14:55:00,2024-04-29 17:00:00,3,M,389,W6,1196.24
1393,WRO,Wrocław,LTN,London,2024-04-26 11:55:00,2024-04-26 14:15:00,2024-04-27 20:35:00,2024-04-27 22:40:00,1,M,389,W6,1196.24
1394,WRO,Wrocław,LTN,London,2024-04-26 11:55:00,2024-04-26 14:15:00,2024-04-30 20:35:00,2024-04-30 22:40:00,4,M,408,W6,1196.24
1395,WRO,Wrocław,LTN,London,2024-04-26 11:55:00,2024-04-26 14:15:00,2024-05-01 20:35:00,2024-05-01 22:40:00,5,M,436,W6,1196.24
1396,WRO,Wrocław,LTN,London,2024-04-26 11:55:00,2024-04-26 14:15:00,2024-04-28 20:35:00,2024-04-28 22:40:00,2,M,436,W6,1196.24
1397,WRO,Wrocław,LTN,London,2024-04-26 17:35:00,2024-04-26 19:55:00,2024-04-29 20:35:00,2024-04-29 22:40:00,3,M,339,W6,1196.24
1398,WRO,Wrocław,LTN,London,2024-04-26 17:35:00,2024-04-26 19:55:00,2024-04-27 20:35:00,2024-04-27 22:40:00,1,M,409,W6,1196.24
1399,WRO,Wrocław,LTN,London,2024-04-26 17:35:00,2024-04-26 19:55:00,2024-04-29 14:55:00,2024-04-29 17:00:00,3,M,409,W6,1196.24
1400,WRO,Wrocław,LTN,London,2024-04-26 17:35:00,2024-04-26 19:55:00,2024-04-30 20:35:00,2024-04-30 22:40:00,4,M,428,W6,1196.24
1401,WRO,Wrocław,LTN,London,2024-04-26 17:35:00,2024-04-26 19:55:00,2024-04-28 20:35:00,2024-04-28 22:40:00,2,M,456,W6,1196.24
1402,WRO,Wrocław,LTN,London,2024-04-27 17:35:00,2024-04-27 19:55:00,2024-04-29 20:35:00,2024-04-29 22:40:00,2,M,339,W6,1196.24
1403,WRO,Wrocław,LTN,London,2024-04-27 17:35:00,2024-04-27 19:55:00,2024-04-29 14:55:00,2024-04-29 17:00:00,2,M,409,W6,1196.24
1404,WRO,Wrocław,LTN,London,2024-04-27 17:35:00,2024-04-27 19:55:00,2024-04-30 20:35:00,2024-04-30 22:40:00,3,M,428,W6,1196.24
1405,WRO,Wrocław,LTN,London,2024-04-27 17:35:00,2024-04-27 19:55:00,2024-04-28 20:35:00,2024-04-28 22:40:00,1,M,456,W6,1196.24
1406,WRO,Wrocław,LTN,London,2024-04-29 11:55:00,2024-04-29 14:15:00,2024-05-13 20:35:00,2024-05-13 22:40:00,14,M,408,W6,1196.24
1407,WRO,Wrocław,LTN,London,2024-04-29 11:55:00,2024-04-29 14:15:00,2024-05-13 14:55:00,2024-05-13 17:00:00,14,M,428,W6,1196.24
1408,WRO,Wrocław,LTN,London,2024-04-29 17:35:00,2024-04-29 19:50:00,2024-05-13 20:35:00,2024-05-13 22:40:00,14,M,369,W6,1196.24
1409,WRO,Wrocław,LTN,London,2024-04-29 17:35:00,2024-04-29 19:50:00,2024-05-13 14:55:00,2024-05-13 17:00:00,14,M,389,W6,1196.24
1410,WRO,Wrocław,LTN,London,2024-04-29 17:35:00,2024-04-29 19:50:00,2024-04-30 20:35:00,2024-04-30 22:40:00,1,M,408,W6,1196.24
1411,WRO,Wrocław,LTN,London,2024-04-29 17:35:00,2024-04-29 19:50:00,2024-05-01 20:35:00,2024-05-01 22:40:00,2,M,436,W6,1196.24
1412,WRO,Wrocław,LTN,London,2024-04-30 17:35:00,2024-04-30 19:55:00,2024-05-14 20:35:00,2024-05-14 22:40:00,14,M,405,W6,1196.24
1413,WRO,Wrocław,LTN,London,2024-04-30 17:35:00,2024-04-30 19:55:00,2024-05-13 20:35:00,2024-05-13 22:40:00,13,M,408,W6,1196.24
1414,WRO,Wrocław,LTN,London,2024-04-30 17:35:00,2024-04-30 19:55:00,2024-05-13 14:55:00,2024-05-13 17:00:00,13,M,428,W6,1196.24
1415,WRO,Wrocław,LTN,London,2024-05-01 17:35:00,2024-05-01 19:55:00,2024-05-14 20:35:00,2024-05-14 22:40:00,13,M,345,W6,1196.24
1416,WRO,Wrocław,LTN,London,2024-05-01 17:35:00,2024-05-01 19:55:00,2024-05-13 20:35:00,2024-05-13 22:40:00,12,M,348,W6,1196.24
1417,WRO,Wrocław,LTN,London,2024-05-01 17:35:00,2024-05-01 19:55:00,2024-05-15 20:35:00,2024-05-15 22:40:00,14,M,369,W6,1196.24
1418,WRO,Wrocław,LTN,London,2024-05-01 17:35:00,2024-05-01 19:55:00,2024-05-13 14:55:00,2024-05-13 17:00:00,12,M,369,W6,1196.24
1419,WRO,Wrocław,LTN,London,2024-05-01 17:35:00,2024-05-01 19:55:00,2024-05-08 20:35:00,2024-05-08 22:40:00,7,M,458,W6,1196.24
1420,WRO,Wrocław,LTN,London,2024-05-01 17:35:00,2024-05-01 19:55:00,2024-05-09 20:35:00,2024-05-09 22:40:00,8,M,458,W6,1196.24
1421,WRO,Wrocław,LTN,London,2024-05-02 17:35:00,2024-05-02 19:55:00,2024-05-14 20:35:00,2024-05-14 22:40:00,12,M,405,W6,1196.24
1422,WRO,Wrocław,LTN,London,2024-05-02 17:35:00,2024-05-02 19:55:00,2024-05-13 20:35:00,2024-05-13 22:40:00,11,M,408,W6,1196.24
1423,WRO,Wrocław,LTN,London,2024-05-02 17:35:00,2024-05-02 19:55:00,2024-05-13 14:55:00,2024-05-13 17:00:00,11,M,428,W6,1196.24
1424,WRO,Wrocław,LTN,London,2024-05-02 17:35:00,2024-05-02 19:55:00,2024-05-15 20:35:00,2024-05-15 22:40:00,13,M,428,W6,1196.24
1425,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-14 20:35:00,2024-05-14 22:40:00,11,M,245,W6,1196.24
1426,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-13 20:35:00,2024-05-13 22:40:00,10,M,249,W6,1196.24
1427,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-13 14:55:00,2024-05-13 17:00:00,10,M,269,W6,1196.24
1428,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-15 20:35:00,2024-05-15 22:40:00,12,M,269,W6,1196.24
1429,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-17 14:55:00,2024-05-17 17:00:00,14,M,289,W6,1196.24
1430,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-08 20:35:00,2024-05-08 22:40:00,5,M,359,W6,1196.24
1431,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-09 20:35:00,2024-05-09 22:40:00,6,M,359,W6,1196.24
1432,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-16 20:35:00,2024-05-16 22:40:00,13,M,359,W6,1196.24
1433,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-07 20:35:00,2024-05-07 22:40:00,4,M,378,W6,1196.24
1434,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-10 20:35:00,2024-05-10 22:40:00,7,M,406,W6,1196.24
1435,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-12 20:35:00,2024-05-12 22:40:00,9,M,406,W6,1196.24
1436,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-17 20:35:00,2024-05-17 22:40:00,14,M,406,W6,1196.24
1437,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-06 20:35:00,2024-05-06 22:40:00,3,M,406,W6,1196.24
1438,WRO,Wrocław,LTN,London,2024-05-03 11:55:00,2024-05-03 14:15:00,2024-05-11 20:35:00,2024-05-11 22:40:00,8,M,426,W6,1196.24
1439,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-14 20:35:00,2024-05-14 22:40:00,11,M,245,W6,1196.24
1440,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-13 20:35:00,2024-05-13 22:40:00,10,M,249,W6,1196.24
1441,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-15 20:35:00,2024-05-15 22:40:00,12,M,269,W6,1196.24
1442,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-13 14:55:00,2024-05-13 17:00:00,10,M,269,W6,1196.24
1443,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-17 14:55:00,2024-05-17 17:00:00,14,M,289,W6,1196.24
1444,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-08 20:35:00,2024-05-08 22:40:00,5,M,359,W6,1196.24
1445,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-09 20:35:00,2024-05-09 22:40:00,6,M,359,W6,1196.24
1446,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-16 20:35:00,2024-05-16 22:40:00,13,M,359,W6,1196.24
1447,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-07 20:35:00,2024-05-07 22:40:00,4,M,378,W6,1196.24
1448,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-12 20:35:00,2024-05-12 22:40:00,9,M,406,W6,1196.24
1449,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-17 20:35:00,2024-05-17 22:40:00,14,M,406,W6,1196.24
1450,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-06 20:35:00,2024-05-06 22:40:00,3,M,406,W6,1196.24
1451,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-10 20:35:00,2024-05-10 22:40:00,7,M,406,W6,1196.24
1452,WRO,Wrocław,LTN,London,2024-05-03 17:35:00,2024-05-03 19:55:00,2024-05-11 20:35:00,2024-05-11 22:40:00,8,M,426,W6,1196.24
1453,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-14 20:35:00,2024-05-14 22:40:00,10,M,225,W6,1196.24
1454,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-13 20:35:00,2024-05-13 22:40:00,9,M,229,W6,1196.24
1455,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-13 14:55:00,2024-05-13 17:00:00,9,M,249,W6,1196.24
1456,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-15 20:35:00,2024-05-15 22:40:00,11,M,249,W6,1196.24
1457,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-17 14:55:00,2024-05-17 17:00:00,13,M,268,W6,1196.24
1458,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-18 20:35:00,2024-05-18 22:40:00,14,M,316,W6,1196.24
1459,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-16 20:35:00,2024-05-16 22:40:00,12,M,339,W6,1196.24
1460,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-08 20:35:00,2024-05-08 22:40:00,4,M,339,W6,1196.24
1461,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-09 20:35:00,2024-05-09 22:40:00,5,M,339,W6,1196.24
1462,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-07 20:35:00,2024-05-07 22:40:00,3,M,358,W6,1196.24
1463,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-06 20:35:00,2024-05-06 22:40:00,2,M,386,W6,1196.24
1464,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-17 20:35:00,2024-05-17 22:40:00,13,M,386,W6,1196.24
1465,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-10 20:35:00,2024-05-10 22:40:00,6,M,386,W6,1196.24
1466,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-12 20:35:00,2024-05-12 22:40:00,8,M,386,W6,1196.24
1467,WRO,Wrocław,LTN,London,2024-05-04 17:35:00,2024-05-04 19:55:00,2024-05-11 20:35:00,2024-05-11 22:40:00,7,M,406,W6,1196.24
1468,WRO,Wrocław,LTN,London,2024-05-05 17:35:00,2024-05-05 19:55:00,2024-05-14 20:35:00,2024-05-14 22:40:00,9,M,345,W6,1196.24
1469,WRO,Wrocław,LTN,London,2024-05-05 17:35:00,2024-05-05 19:55:00,2024-05-13 20:35:00,2024-05-13 22:40:00,8,M,348,W6,1196.24
1470,WRO,Wrocław,LTN,London,2024-05-05 17:35:00,2024-05-05 19:55:00,2024-05-15 20:35:00,2024-05-15 22:40:00,10,M,369,W6,1196.24
1471,WRO,Wrocław,LTN,London,2024-05-05 17:35:00,2024-05-05 19:55:00,2024-05-13 14:55:00,2024-05-13 17:00:00,8,M,369,W6,1196.24
1472,WRO,Wrocław,LTN,London,2024-05-05 17:35:00,2024-05-05 19:55:00,2024-05-17 14:55:00,2024-05-17 17:00:00,12,M,388,W6,1196.24
1473,WRO,Wrocław,LTN,London,2024-05-06 11:55:00,2024-05-06 14:15:00,2024-05-14 20:35:00,2024-05-14 22:40:00,8,M,345,W6,1196.24
1474,WRO,Wrocław,LTN,London,2024-05-06 11:55:00,2024-05-06 14:15:00,2024-05-13 20:35:00,2024-05-13 22:40:00,7,M,348,W6,1196.24
1475,WRO,Wrocław,LTN,London,2024-05-06 11:55:00,2024-05-06 14:15:00,2024-05-13 14:55:00,2024-05-13 17:00:00,7,M,369,W6,1196.24
1476,WRO,Wrocław,LTN,London,2024-05-06 11:55:00,2024-05-06 14:15:00,2024-05-15 20:35:00,2024-05-15 22:40:00,9,M,369,W6,1196.24
1477,WRO,Wrocław,LTN,London,2024-05-06 11:55:00,2024-05-06 14:15:00,2024-05-20 20:35:00,2024-05-20 22:40:00,14,M,388,W6,1196.24
1478,WRO,Wrocław,LTN,London,2024-05-06 11:55:00,2024-05-06 14:15:00,2024-05-17 14:55:00,2024-05-17 17:00:00,11,M,388,W6,1196.24
1479,WRO,Wrocław,LTN,London,2024-05-06 17:35:00,2024-05-06 19:55:00,2024-05-14 20:35:00,2024-05-14 22:40:00,8,M,345,W6,1196.24
1480,WRO,Wrocław,LTN,London,2024-05-06 17:35:00,2024-05-06 19:55:00,2024-05-13 20:35:00,2024-05-13 22:40:00,7,M,348,W6,1196.24
1481,WRO,Wrocław,LTN,London,2024-05-06 17:35:00,2024-05-06 19:55:00,2024-05-15 20:35:00,2024-05-15 22:40:00,9,M,369,W6,1196.24
1482,WRO,Wrocław,LTN,London,2024-05-06 17:35:00,2024-05-06 19:55:00,2024-05-13 14:55:00,2024-05-13 17:00:00,7,M,369,W6,1196.24
1483,WRO,Wrocław,LTN,London,2024-05-06 17:35:00,2024-05-06 19:55:00,2024-05-20 20:35:00,2024-05-20 22:40:00,14,M,388,W6,1196.24
1484,WRO,Wrocław,LTN,London,2024-05-06 17:35:00,2024-05-06 19:55:00,2024-05-17 14:55:00,2024-05-17 17:00:00,11,M,388,W6,1196.24
1485,WRO,Wrocław,LTN,London,2024-05-06 17:35:00,2024-05-06 19:55:00,2024-05-18 20:35:00,2024-05-18 22:40:00,12,M,436,W6,1196.24
1486,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-14 20:35:00,2024-05-14 22:40:00,7,M,245,W6,1196.24
1487,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-13 20:35:00,2024-05-13 22:40:00,6,M,249,W6,1196.24
1488,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-15 20:35:00,2024-05-15 22:40:00,8,M,269,W6,1196.24
1489,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-13 14:55:00,2024-05-13 17:00:00,6,M,269,W6,1196.24
1490,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-21 20:35:00,2024-05-21 22:40:00,14,M,289,W6,1196.24
1491,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-17 14:55:00,2024-05-17 17:00:00,10,M,289,W6,1196.24
1492,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-20 20:35:00,2024-05-20 22:40:00,13,M,289,W6,1196.24
1493,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-18 20:35:00,2024-05-18 22:40:00,11,M,336,W6,1196.24
1494,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-20 14:55:00,2024-05-20 17:00:00,13,M,359,W6,1196.24
1495,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-08 20:35:00,2024-05-08 22:40:00,1,M,359,W6,1196.24
1496,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-16 20:35:00,2024-05-16 22:40:00,9,M,359,W6,1196.24
1497,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-09 20:35:00,2024-05-09 22:40:00,2,M,359,W6,1196.24
1498,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-10 20:35:00,2024-05-10 22:40:00,3,M,406,W6,1196.24
1499,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-12 20:35:00,2024-05-12 22:40:00,5,M,406,W6,1196.24
1500,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-17 20:35:00,2024-05-17 22:40:00,10,M,406,W6,1196.24
1501,WRO,Wrocław,LTN,London,2024-05-07 17:35:00,2024-05-07 19:55:00,2024-05-11 20:35:00,2024-05-11 22:40:00,4,M,426,W6,1196.24
1502,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-14 20:35:00,2024-05-14 22:40:00,6,M,245,W6,1196.24
1503,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-13 20:35:00,2024-05-13 22:40:00,5,M,249,W6,1196.24
1504,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-15 20:35:00,2024-05-15 22:40:00,7,M,269,W6,1196.24
1505,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-13 14:55:00,2024-05-13 17:00:00,5,M,269,W6,1196.24
1506,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-21 20:35:00,2024-05-21 22:40:00,13,M,289,W6,1196.24
1507,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-20 20:35:00,2024-05-20 22:40:00,12,M,289,W6,1196.24
1508,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-17 14:55:00,2024-05-17 17:00:00,9,M,289,W6,1196.24
1509,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-18 20:35:00,2024-05-18 22:40:00,10,M,336,W6,1196.24
1510,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-20 14:55:00,2024-05-20 17:00:00,12,M,359,W6,1196.24
1511,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-09 20:35:00,2024-05-09 22:40:00,1,M,359,W6,1196.24
1512,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-16 20:35:00,2024-05-16 22:40:00,8,M,359,W6,1196.24
1513,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-22 20:35:00,2024-05-22 22:40:00,14,M,378,W6,1196.24
1514,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-10 20:35:00,2024-05-10 22:40:00,2,M,406,W6,1196.24
1515,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-17 20:35:00,2024-05-17 22:40:00,9,M,406,W6,1196.24
1516,WRO,Wrocław,LTN,London,2024-05-08 17:35:00,2024-05-08 19:55:00,2024-05-12 20:35:00,2024-05-12 22:40:00,4,M,406,W6,1196.24
